word,freq
,
"('reading', '')",7
,
"('', 'I')",2231
,
"('I', 'absolutely')",9
,
"('absolutely', 'adore')",1
,
"('adore', 'their')",1
,
"('their', 'playlist')",1
,
"('playlist', 'AND')",1
,
"('AND', 'it')",1
,
"('it', 'was')",296
,
"('was', 'at')",6
,
"('at', 'the')",115
,
"('the', 'perfect')",63
,
"('perfect', 'volume')",1
,
"('volume', '')",3
,
"('', 'for')",123
,
"('for', 'me')",75
,
"('me', 'at')",1
,
"('at', 'least')",28
,
"('least', '')",8
,
"('', 'D')",3
,
"('D', '')",4
,
"('', '')",9435
,
"('', 'Must')",5
,
"('Must', 'try')",4
,
"('try', '')",28
,
"('', '')",9435
,
"('check', 'in')",423
,
"('in', 'I')",79
,
"('I', 've')",317
,
"('ve', 'been')",63
,
"('been', 'to')",48
,
"('to', 'several')",1
,
"('several', 'coffee')",2
,
"('coffee', 'places')",14
,
"('places', 'in')",22
,
"('in', 'Austin')",239
,
"('Austin', 'and')",18
,
"('and', 'can')",10
,
"('can', 'say')",5
,
"('say', 'for')",1
,
"('for', 'certain')",1
,
"('certain', '')",1
,
"('', 'in')",34
,
"('in', 'a')",161
,
"('a', 'town')",1
,
"('town', 'extremely')",1
,
"('extremely', 'rich')",1
,
"('rich', 'with')",2
,
"('with', 'great')",12
,
"('great', 'coffee')",66
,
"('coffee', '')",570
,
"('', 'Houndstooth')",16
,
"('Houndstooth', 'is')",15
,
"('is', 'the')",137
,
"('the', 'best')",193
,
"('best', 'I')",16
,
"('I', 've')",317
,
"('ve', 'had')",69
,
"('had', 'to')",31
,
"('to', 'date')",2
,
"('date', '')",11
,
"('', 'This')",227
,
"('This', 'is')",115
,
"('is', 'truly')",3
,
"('truly', 'the')",1
,
"('the', 'best')",193
,
"('best', 'coffee')",44
,
"('coffee', 'in')",47
,
"('in', 'Austin')",239
,
"('Austin', '')",277
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'so')",221
,
"('so', 'far')",17
,
"('far', '')",15
,
"('', 'I')",2231
,
"('I', 'had')",187
,
"('had', 'a')",112
,
"('a', 'Sotto')",1
,
"('Sotto', 'pour')",1
,
"('pour', 'over')",42
,
"('over', '')",26
,
"('', 'we')",37
,
"('we', 'll')",5
,
"('ll', 'made')",1
,
"('made', '')",20
,
"('', 'They')",485
,
"('They', 'also')",80
,
"('also', 'have')",55
,
"('have', 'great')",14
,
"('great', 'home')",1
,
"('home', 'ade')",1
,
"('ade', 'pastries')",1
,
"('pastries', '')",65
,
"('', '')",9435
,
"('I', 'never')",18
,
"('never', 'cease')",1
,
"('cease', 'to')",1
,
"('to', 'be')",142
,
"('be', 'amazed')",2
,
"('amazed', 'by')",1
,
"('by', 'the')",64
,
"('the', 'variety')",4
,
"('variety', 'and')",2
,
"('and', 'quality')",4
,
"('quality', 'of')",23
,
"('of', 'coffee')",146
,
"('coffee', 'joints')",2
,
"('joints', 'in')",2
,
"('in', 'Austin')",239
,
"('Austin', '')",277
,
"('', 'This')",227
,
"('This', 'one')",5
,
"('one', 'was')",4
,
"('was', 'no')",8
,
"('no', 'exception')",2
,
"('exception', '')",2
,
"('', 'Relaxed')",3
,
"('Relaxed', 'atmosphere')",3
,
"('atmosphere', '')",109
,
"('', 'friendly')",33
,
"('friendly', 'baristas')",17
,
"('baristas', 'and')",3
,
"('and', 'delicious')",23
,
"('delicious', 'roast')",1
,
"('roast', '')",9
,
"('', 'What')",37
,
"('What', 'more')",5
,
"('more', 'can')",2
,
"('can', 'you')",9
,
"('you', 'ask')",9
,
"('ask', 'for')",16
,
"('for', '')",61
,
"('', 'My')",173
,
"('My', 'cap')",1
,
"('cap', '')",2
,
"('', 'begging')",1
,
"('begging', 'to')",1
,
"('to', 'be')",142
,
"('be', 'enjoyed')",1
,
"('enjoyed', '')",5
,
"('', '')",9435
,
"('check', 'in')",423
,
"('in', 'Listed')",48
,
"('Listed', 'in')",121
,
"('in', '')",113
,
"('', 'AUSTIN')",1
,
"('AUSTIN', '')",1
,
"('', '')",9435
,
"('', 'Wonderful')",4
,
"('Wonderful', 'coffee')",3
,
"('coffee', 'shop')",328
,
"('shop', '')",159
,
"('', '')",9435
,
"('', 'FOOD')",1
,
"('FOOD', 'AND')",1
,
"('AND', 'DRINK')",1
,
"('DRINK', '')",1
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'ordered')",94
,
"('ordered', 'a')",51
,
"('a', 'vanilla')",4
,
"('vanilla', 'cortado')",2
,
"('cortado', '')",24
,
"('', 'and')",960
,
"('and', 'I')",288
,
"('I', 'really')",69
,
"('really', '')",15
,
"('', 'really')",30
,
"('really', 'enjoyed')",10
,
"('enjoyed', 'it')",9
,
"('it', '')",287
,
"('', 'It')",581
,
"('It', 'was')",116
,
"('was', 'the')",62
,
"('the', 'perfect')",63
,
"('perfect', 'consistency')",2
,
"('consistency', '')",2
,
"('', 'and')",960
,
"('and', 'the')",378
,
"('the', 'espresso')",30
,
"('espresso', '')",75
,
"('', '')",9435
,
"('', 'milk')",7
,
"('milk', 'was')",7
,
"('was', 'smooth')",5
,
"('smooth', 'and')",14
,
"('and', 'delectable')",1
,
"('delectable', '')",1
,
"('', 'Everything')",18
,
"('Everything', 'was')",6
,
"('was', 'wonderful')",10
,
"('wonderful', '')",21
,
"('', 'They')",485
,
"('They', 'also')",80
,
"('also', 'sold')",1
,
"('sold', 'a')",1
,
"('a', 'small')",78
,
"('small', 'assortment')",1
,
"('assortment', 'of')",11
,
"('of', 'pastries')",13
,
"('pastries', 'if')",2
,
"('if', 'you')",214
,
"('you', 're')",146
,
"('re', 'hungry')",3
,
"('hungry', '')",6
,
"('', 'but')",644
,
"('but', 'honestly')",3
,
"('honestly', '')",8
,
"('', 'the')",361
,
"('the', 'coffee')",235
,
"('coffee', 'was')",67
,
"('was', 'so')",51
,
"('so', 'great')",3
,
"('great', '')",120
,
"('', 'Probably')",7
,
"('Probably', 'some')",1
,
"('some', 'of')",59
,
"('of', 'the')",422
,
"('the', 'best')",193
,
"('best', 'coffee')",44
,
"('coffee', 'I')",37
,
"('I', 've')",317
,
"('ve', 'ever')",56
,
"('ever', 'had')",59
,
"('had', '')",71
,
"('', '')",9435
,
"('', 'AMBIANCE')",1
,
"('AMBIANCE', 'AND')",1
,
"('AND', 'SERVICE')",1
,
"('SERVICE', '')",2
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'Wow')",3
,
"('Wow', '')",7
,
"('', 'wonderful')",3
,
"('wonderful', '')",21
,
"('', 'wonderful')",3
,
"('wonderful', '')",21
,
"('', 'and')",960
,
"('and', 'wonderful')",3
,
"('wonderful', '')",21
,
"('', 'The')",1206
,
"('The', 'baristas')",46
,
"('baristas', 'were')",18
,
"('were', 'extremely')",1
,
"('extremely', 'friendly')",7
,
"('friendly', 'and')",105
,
"('and', 'helpful')",25
,
"('helpful', '')",24
,
"('', 'they')",149
,
"('they', 'were')",51
,
"('were', 'able')",5
,
"('able', 'to')",45
,
"('to', 'help')",7
,
"('help', 'my')",1
,
"('my', 'non')",1
,
"('non', 'coffee')",5
,
"('coffee', 'drinker')",11
,
"('drinker', 'friends')",1
,
"('friends', 'figure')",1
,
"('figure', 'out')",4
,
"('out', 'exactly')",1
,
"('exactly', 'what')",6
,
"('what', 'they')",29
,
"('they', 'wanted')",2
,
"('wanted', '')",7
,
"('', 'When')",54
,
"('When', 'there')",2
,
"('there', 'wasn')",5
,
"('wasn', 't')",78
,
"('t', 'a')",11
,
"('a', 'line')",9
,
"('line', 'at')",3
,
"('at', 'the')",115
,
"('the', 'counter')",47
,
"('counter', '')",22
,
"('', 'the')",361
,
"('the', 'two')",8
,
"('two', 'baristas')",1
,
"('baristas', 'were')",18
,
"('were', 'always')",2
,
"('always', 'working')",1
,
"('working', '')",17
,
"('', 'wiping')",1
,
"('wiping', 'tables')",1
,
"('tables', '')",48
,
"('', 'sweeping')",1
,
"('sweeping', 'the')",1
,
"('the', 'floors')",1
,
"('floors', '')",2
,
"('', 'cleaning')",1
,
"('cleaning', 'the')",1
,
"('the', 'espresso')",30
,
"('espresso', 'machine')",10
,
"('machine', '')",7
,
"('', 'etc')",25
,
"('etc', '')",32
,
"('', 'This')",227
,
"('This', 'would')",5
,
"('would', 'definitely')",10
,
"('definitely', 'explain')",1
,
"('explain', 'how')",1
,
"('how', 'everything')",2
,
"('everything', 'was')",9
,
"('was', 'kept')",1
,
"('kept', 'so')",1
,
"('so', 'clean')",3
,
"('clean', 'and')",21
,
"('and', 'orderly')",1
,
"('orderly', '')",1
,
"('', 'and')",960
,
"('and', 'made')",19
,
"('made', 'the')",9
,
"('the', 'whole')",12
,
"('whole', 'experience')",2
,
"('experience', 'more')",1
,
"('more', 'enjoyable')",2
,
"('enjoyable', '')",5
,
"('', '')",9435
,
"('', 'The')",1206
,
"('The', 'ambiance')",11
,
"('ambiance', 'is')",12
,
"('is', 'very')",61
,
"('very', 'cozy')",6
,
"('cozy', '')",27
,
"('', 'This')",227
,
"('This', 'is')",115
,
"('is', 'a')",243
,
"('a', 'pretty')",20
,
"('pretty', 'small')",4
,
"('small', 'coffee')",4
,
"('coffee', 'shop')",328
,
"('shop', '')",159
,
"('', 'but')",644
,
"('but', 'full')",1
,
"('full', 'of')",19
,
"('of', 'soft')",1
,
"('soft', 'light')",1
,
"('light', 'and')",15
,
"('and', 'is')",19
,
"('is', 'very')",61
,
"('very', 'quiet')",2
,
"('quiet', '')",28
,
"('', 'Plenty')",27
,
"('Plenty', 'of')",28
,
"('of', 'outlets')",29
,
"('outlets', 'along')",1
,
"('along', 'the')",6
,
"('the', 'walls')",16
,
"('walls', '')",15
,
"('', 'so')",221
,
"('so', 'this')",10
,
"('this', 'would')",7
,
"('would', 'be')",41
,
"('be', 'a')",71
,
"('a', 'good')",109
,
"('good', 'place')",25
,
"('place', 'to')",218
,
"('to', 'bring')",18
,
"('bring', 'your')",8
,
"('your', 'work')",5
,
"('work', 'and')",13
,
"('and', 'be')",8
,
"('be', 'super')",1
,
"('super', 'productive')",1
,
"('productive', '')",1
,
"('', '')",9435
,
"('', 'PARKING')",1
,
"('PARKING', '')",2
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'Houndstooth')",16
,
"('Houndstooth', 'shares')",1
,
"('shares', 'a')",1
,
"('a', 'lot')",127
,
"('lot', 'with')",3
,
"('with', 'other')",7
,
"('other', 'stores')",1
,
"('stores', 'in')",2
,
"('in', 'the')",432
,
"('the', 'same')",50
,
"('same', 'plaza')",1
,
"('plaza', '')",3
,
"('', 'including')",16
,
"('including', 'Uchiko')",1
,
"('Uchiko', '')",1
,
"('', '')",9435
,
"('', 'Unfortunately')",14
,
"('Unfortunately', '')",8
,
"('', 'quite')",2
,
"('quite', 'a')",16
,
"('a', 'few')",94
,
"('few', 'of')",8
,
"('of', 'the')",422
,
"('the', 'parking')",16
,
"('parking', 'spots')",10
,
"('spots', 'are')",1
,
"('are', 'designated')",1
,
"('designated', '')",1
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'minutes')",34
,
"('minutes', '')",9
,
"('', 'or')",86
,
"('or', '')",11
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'minutes')",34
,
"('minutes', '')",9
,
"('', '')",9435
,
"('', 'but')",644
,
"('but', 'there')",25
,
"('there', 'should')",1
,
"('should', 'still')",1
,
"('still', 'be')",3
,
"('be', 'plenty')",1
,
"('plenty', 'of')",105
,
"('of', 'spots')",1
,
"('spots', 'remaining')",1
,
"('remaining', 'if')",1
,
"('if', 'you')",214
,
"('you', 'want')",56
,
"('want', 'to')",87
,
"('to', 'stay')",13
,
"('stay', 'longer')",1
,
"('longer', '')",1
,
"('', 'I')",2231
,
"('I', 'm')",410
,
"('m', 'just')",14
,
"('just', 'thankful')",1
,
"('thankful', 'that')",2
,
"('that', 'we')",16
,
"('we', 'found')",3
,
"('found', 'a')",15
,
"('a', 'coffeeshop')",1
,
"('coffeeshop', 'that')",1
,
"('that', 'wasn')",3
,
"('wasn', 't')",78
,
"('t', 'limited')",1
,
"('limited', 'to')",3
,
"('to', 'street')",1
,
"('street', 'parking')",13
,
"('parking', 'at')",3
,
"('at', 'all')",31
,
"('all', '')",61
,
"('', '')",9435
,
"('', 'COME')",1
,
"('COME', 'AGAIN')",1
,
"('AGAIN', '')",1
,
"('', '')",9435
,
"('', 'Yes')",22
,
"('Yes', '')",18
,
"('', 'absolutely')",5
,
"('absolutely', '')",1
,
"('', 'If')",163
,
"('If', 'I')",36
,
"('I', 'wanted')",30
,
"('wanted', 'to')",30
,
"('to', 'get')",147
,
"('get', 'some')",46
,
"('some', 'work')",46
,
"('work', 'done')",67
,
"('done', '')",64
,
"('', 'this')",94
,
"('this', 'is')",88
,
"('is', 'definitely')",24
,
"('definitely', 'the')",4
,
"('the', 'place')",75
,
"('place', 'I')",15
,
"('I', 'would')",127
,
"('would', 'go')",4
,
"('go', '')",53
,
"('', 'However')",44
,
"('However', '')",41
,
"('', 'I')",2231
,
"('I', 'm')",410
,
"('m', 'not')",83
,
"('not', 'sure')",21
,
"('sure', 'if')",10
,
"('if', 'I')",50
,
"('I', 'would')",127
,
"('would', 'come')",12
,
"('come', 'here')",81
,
"('here', 'to')",48
,
"('to', 'hang')",28
,
"('hang', 'out')",49
,
"('out', 'with')",23
,
"('with', 'a')",185
,
"('a', 'friend')",58
,
"('friend', '')",29
,
"('', 'it')",277
,
"('it', 's')",342
,
"('s', 'a')",142
,
"('a', 'little')",151
,
"('little', 'quiet')",1
,
"('quiet', 'for')",1
,
"('for', 'my')",39
,
"('my', 'taste')",8
,
"('taste', '')",17
,
"('', 'But')",135
,
"('But', 'there')",3
,
"('there', 'are')",45
,
"('are', 'certainly')",1
,
"('certainly', 'benefits')",1
,
"('benefits', 'for')",1
,
"('for', 'that')",29
,
"('that', 'as')",3
,
"('as', 'well')",127
,
"('well', '')",124
,
"('', 'Highly')",26
,
"('Highly', 'recommended')",5
,
"('recommended', '')",10
,
"('', 'latte')",5
,
"('latte', '')",138
,
"('', '')",9435
,
"('', 'vanilla')",7
,
"('vanilla', 'cortado')",2
,
"('cortado', '')",24
,
"('This', 'is')",115
,
"('is', 'a')",243
,
"('a', 'great')",177
,
"('great', 'coffee')",66
,
"('coffee', 'shop')",328
,
"('shop', '')",159
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'a')",142
,
"('a', 'little')",151
,
"('little', 'cramped')",1
,
"('cramped', 'inside')",1
,
"('inside', '')",46
,
"('', 'but')",644
,
"('but', 'still')",17
,
"('still', 'plenty')",1
,
"('plenty', 'of')",105
,
"('of', 'seating')",66
,
"('seating', '')",109
,
"('', 'They')",485
,
"('They', 'were')",17
,
"('were', 'offering')",1
,
"('offering', 'Counter')",1
,
"('Counter', 'Culture')",8
,
"('Culture', 'and')",1
,
"('and', 'Tweed')",2
,
"('Tweed', 'coffees')",1
,
"('coffees', 'the')",1
,
"('the', 'morning')",20
,
"('morning', 'my')",1
,
"('my', 'wife')",9
,
"('wife', 'and')",6
,
"('and', 'I')",288
,
"('I', 'went')",64
,
"('went', 'in')",11
,
"('in', '')",113
,
"('', 'I')",2231
,
"('I', 'was')",233
,
"('was', 'disappointed')",4
,
"('disappointed', 'that')",3
,
"('that', 'the')",56
,
"('the', 'only')",35
,
"('only', 'drip')",1
,
"('drip', 'offering')",1
,
"('offering', 'was')",1
,
"('was', 'a')",124
,
"('a', 'blend')",2
,
"('blend', '')",3
,
"('', 'We')",176
,
"('We', 'ordered')",11
,
"('ordered', 'two')",6
,
"('two', 'pour')",1
,
"('pour', 'overs')",7
,
"('overs', '')",5
,
"('', 'the')",361
,
"('the', 'Konga')",1
,
"('Konga', 'and')",1
,
"('and', 'Idido')",1
,
"('Idido', '')",1
,
"('', 'both')",18
,
"('both', 'single')",1
,
"('single', 'origin')",6
,
"('origin', 'coffees')",2
,
"('coffees', 'from')",1
,
"('from', 'Counter')",3
,
"('Counter', 'Culture')",8
,
"('Culture', '')",2
,
"('', 'Definitely')",56
,
"('Definitely', 'pricey')",1
,
"('pricey', 'for')",3
,
"('for', 'the')",160
,
"('the', 'size')",7
,
"('size', '')",12
,
"('', 'almost')",4
,
"('almost', '')",4
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'for')",123
,
"('for', 'a')",263
,
"('a', '')",57
,
"('', '')",9435
,
"('', 'oz')",24
,
"('oz', 'and')",2
,
"('and', 'they')",135
,
"('they', 'were')",51
,
"('were', 'not')",10
,
"('not', 'filled')",1
,
"('filled', 'up')",2
,
"('up', 'all')",4
,
"('all', 'the')",72
,
"('the', 'way')",33
,
"('way', '')",24
,
"('', 'I')",2231
,
"('I', 'm')",410
,
"('m', 'a')",43
,
"('a', 'snob')",2
,
"('snob', '')",7
,
"('', 'so')",221
,
"('so', 'I')",127
,
"('I', 'll')",96
,
"('ll', 'just')",2
,
"('just', 'say')",2
,
"('say', 'that')",18
,
"('that', 'both')",1
,
"('both', 'drinks')",1
,
"('drinks', 'were')",11
,
"('were', 'a')",13
,
"('a', 'little')",151
,
"('little', 'diluted')",1
,
"('diluted', '')",1
,
"('', 'I')",2231
,
"('I', 've')",317
,
"('ve', 'brewed')",1
,
"('brewed', 'a')",1
,
"('a', 'bag')",12
,
"('bag', 'of')",10
,
"('of', 'the')",422
,
"('the', 'Idido')",1
,
"('Idido', 'at')",1
,
"('at', 'home')",24
,
"('home', 'so')",1
,
"('so', 'I')",127
,
"('I', 'know')",49
,
"('know', 'what')",32
,
"('what', 'it')",19
,
"('it', 's')",342
,
"('s', 'supposed')",2
,
"('supposed', 'to')",3
,
"('to', 'taste')",6
,
"('taste', 'like')",9
,
"('like', '')",40
,
"('', '')",9435
,
"('', 'Still')",6
,
"('Still', 'very')",1
,
"('very', 'good')",43
,
"('good', 'coffee')",86
,
"('coffee', 'though')",3
,
"('though', '')",65
,
"('', 'Cool')",12
,
"('Cool', 'vibe')",2
,
"('vibe', '')",48
,
"('', 'very')",41
,
"('very', 'friendly')",39
,
"('friendly', 'and')",105
,
"('and', 'knowledgeable')",9
,
"('knowledgeable', 'staff')",2
,
"('staff', '')",72
,
"('', 'good')",45
,
"('good', 'selection')",6
,
"('selection', 'of')",50
,
"('of', 'pastries')",13
,
"('pastries', '')",65
,
"('', 'I')",2231
,
"('I', 'would')",127
,
"('would', 'definitely')",10
,
"('definitely', 'recommend')",8
,
"('recommend', '')",28
,
"('', '')",9435
,
"('My', 'favorite')",22
,
"('favorite', 'coffee')",53
,
"('coffee', '')",570
,
"('', 'Wish')",6
,
"('Wish', 'houndstooth')",1
,
"('houndstooth', 'came')",2
,
"('came', 'to')",9
,
"('to', 'New')",2
,
"('New', 'York')",3
,
"('York', '')",3
,
"('', '')",9435
,
"('', 'California')",1
,
"('California', '')",2
,
"('', 'The')",1206
,
"('The', 'beans')",2
,
"('beans', 'are')",5
,
"('are', 'amazing')",14
,
"('amazing', '')",81
,
"('', 'and')",960
,
"('and', 'the')",378
,
"('the', 'baristas')",49
,
"('baristas', 'are')",45
,
"('are', 'friendly')",17
,
"('friendly', 'and')",105
,
"('and', 'knowledgable')",6
,
"('knowledgable', '')",6
,
"('', 'very')",41
,
"('very', 'nice')",26
,
"('nice', 'ambience')",3
,
"('ambience', '')",15
,
"('', 'and')",960
,
"('and', 'right')",2
,
"('right', 'in')",10
,
"('in', 'between')",7
,
"('between', 'tacos')",1
,
"('tacos', 'and')",14
,
"('and', 'uchiko')",1
,
"('uchiko', '')",1
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'would')",8
,
"('would', 'recommend')",11
,
"('recommend', 'Flat')",1
,
"('Flat', 'white')",1
,
"('white', 'for')",1
,
"('for', '')",61
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('Came', 'here')",13
,
"('here', 'with')",14
,
"('with', 'my')",25
,
"('my', 'sister')",6
,
"('sister', 'and')",3
,
"('and', 'since')",1
,
"('since', 'it')",9
,
"('it', 'was')",296
,
"('was', 'a')",124
,
"('a', 'bit')",108
,
"('bit', 'late')",1
,
"('late', '')",4
,
"('', 'we')",37
,
"('we', 'opted')",3
,
"('opted', 'for')",7
,
"('for', 'green')",2
,
"('green', 'mint')",1
,
"('mint', 'iced')",1
,
"('iced', 'teas')",3
,
"('teas', '')",20
,
"('', 'They')",485
,
"('They', 'were')",17
,
"('were', 'nice')",4
,
"('nice', 'and')",59
,
"('and', 'cold')",6
,
"('cold', 'but')",1
